"SecurityID","Symbol","ContractCode","ShortName","TradingDate","DataType","ExchangeCode","CallOrPut","UnderlyingSecurityID","Filling","ContinueSign","MainSign","PreClosePrice","PreSettlePrice","PrePosition","PositionChange","AvgPrice","ClosePriceChangeRatio","SettlePriceChangeRatio","Amplitude","LimitUp","LimitDown","InitialMargin","MaintainingMargin","InitialMarginRatio","MaintainingMarginRatio","ChangeRatio"
"209000000129","10000049","601318P1401M04250","中国平安沽1月4250","2014-01-15","2","SSE","P","201000004264","0","P9801","2","2.6240","2.6240","2807","-1574","2.8393","8.841","8.841","24.1616","6.6230","0.0010","12621.5000","12786.0000","31.5616","32.1903",""
"209000000130","10000050","601318P1401M04500","中国平安沽1月4500","2014-01-15","2","SSE","P","201000004264","0","P9801","2","5.0780","5.0780","792","480","5.2477","4.470","4.963","12.5837","9.0770","1.0790","15075.5000","15260.0000","37.6982","38.4189",""
"209000000131","10000051","601318C1402M03500","中国平安购2月3500","2014-01-15","2","SSE","C","201000004264","0","P9802","2","5.4520","5.4500","1999","300","5.0811","-5.945","-5.945","10.2018","9.4490","1.4510","15447.5000","15056.0000","38.6284","37.9053",""
"209000000148","10000068","601318P1403M04000","中国平安沽3月4000","2014-01-15","2","SSE","P","201000004264","0","P9803","2","2.2610","2.2600","484","-24","2.3687","4.115","4.115","13.3186","6.2590","0.0010","12257.5000","12283.0000","30.6514","30.9240",""
"209000000132","10000052","601318C1402M03750","中国平安购2月3750","2014-01-15","2","SSE","C","201000004264","0","P9802","2","3.4330","3.4620","1797","79","3.1971","-6.846","-6.846","14.4714","7.4610","0.0010","13459.5000","13155.0000","33.6572","33.1193",""
"209000000133","10000053","601318C1402M04000","中国平安购2月4000","2014-01-15","2","SSE","C","201000004264","0","P9802","2","1.9680","1.9680","1324","148","1.7658","-9.096","-9.096","16.1077","5.9660","0.0010","11955.5000","11439.0000","29.8962","28.7991",""
"209000000149","10000069","601318P1403M04250","中国平安沽3月4250","2014-01-15","2","SSE","P","201000004264","0","P9803","2","3.7070","3.7070","314","473","3.9118","4.937","4.343","7.7421","7.7060","0.0010","13704.5000","13798.0000","34.2698","34.7382",""
"209000000158","10000078","601318P1406M04000","中国平安沽6月4000","2014-01-15","2","SSE","P","201000004264","0","P9804","2","2.9570","2.9530","1044","5","3.0514","4.741","3.386","8.2289","6.9520","0.0010","12950.5000","12983.0000","32.3843","32.6863",""
"209000000134","10000054","601318C1402M04250","中国平安购2月4250","2014-01-15","2","SSE","C","201000004264","0","P9802","2","0.9910","0.9950","1968","12","0.8560","-12.864","-12.864","19.8995","4.7430","0.0010","8482.5000","8017.0000","21.2116","20.1838",""
"209000000150","10000070","601318P1403M04500","中国平安沽3月4500","2014-01-15","2","SSE","P","201000004264","0","P9803","2","5.5850","5.5560","392","-77","5.8052","4.986","4.698","4.5536","9.5550","1.5570","15553.5000","15747.0000","38.8935","39.6450",""
"209000000154","10000074","601318C1406M04250","中国平安购6月4250","2014-01-15","2","SSE","C","201000004264","0","P9804","2","2.4210","2.4210","910","18","2.2691","-7.105","-5.907","11.4002","6.1690","0.0010","9908.5000","9428.0000","24.7774","23.7362",""
"209000000159","10000079","601318P1406M04250","中国平安沽6月4250","2014-01-15","2","SSE","P","201000004264","0","P9804","2","4.3220","4.3220","621","23","4.4129","4.535","3.494","6.6404","8.3210","0.3230","14319.5000","14403.0000","35.8077","36.2613",""
"209000000135","10000055","601318C1402M04500","中国平安购2月4500","2014-01-15","2","SSE","C","201000004264","0","P9802","2","0.4330","0.4470","1238","9","0.3702","-16.779","-16.107","24.8322","3.9450","0.0010","5434.5000","5025.0000","13.5896","12.6511",""
"209000000136","10000056","601318P1402M03500","中国平安沽2月3500","2014-01-15","2","SSE","P","201000004264","0","P9802","2","0.3090","0.3090","897","54","0.3274","5.502","5.502","27.8317","3.3100","0.0010","5316.5000","5536.0000","13.2946","13.9376",""
"209000000151","10000071","601318C1406M03500","中国平安购6月3500","2014-01-15","2","SSE","C","201000004264","0","P9804","2","6.4880","6.4880","1377","0","6.3121","-2.821","-2.821","8.4309","10.4870","2.4890","16485.5000","16235.0000","41.2241","40.8736",""
"209000000137","10000057","601318P1402M03750","中国平安沽2月3750","2014-01-15","2","SSE","P","201000004264","0","P9802","2","0.8570","0.8570","595","-4","0.9208","7.935","7.001","23.8040","4.3580","0.0010","8364.5000","8627.0000","20.9165","21.7195",""
"209000000155","10000075","601318C1406M04500","中国平安购6月4500","2014-01-15","2","SSE","C","201000004264","0","P9804","2","1.6500","1.6500","1051","99","1.5156","-8.000","-7.939","13.1515","5.1480","0.0010","6637.5000","6169.0000","16.5979","15.5312",""
"209000000138","10000058","601318P1402M04000","中国平安沽2月4000","2014-01-15","2","SSE","P","201000004264","0","P9802","2","1.9040","1.8660","495","61","1.9744","7.342","7.342","14.4159","5.8650","0.0010","11863.5000","11933.0000","29.6662","30.0428",""
"209000000139","10000059","601318P1402M04250","中国平安沽2月4250","2014-01-15","2","SSE","P","201000004264","0","P9802","2","3.4470","3.4000","469","753","3.6323","5.000","5.000","75.8235","7.3990","0.0010","13397.5000","13500.0000","33.5021","33.9879",""
"209000000140","10000060","601318P1402M04500","中国平安沽2月4500","2014-01-15","2","SSE","P","201000004264","0","P9802","2","5.3840","5.3840","569","23","5.5234","3.622","3.622","13.2429","9.3830","1.3850","15381.5000","15509.0000","38.4634","39.0458",""
"209000000144","10000064","601318C1403M04250","中国平安购3月4250","2014-01-15","2","SSE","C","201000004264","0","P9803","2","1.3810","1.3950","898","0","1.2553","-9.534","-9.391","17.5627","5.1430","0.0010","8882.5000","8414.0000","22.2118","21.1833",""
"209000000141","10000061","601318C1403M03500","中国平安购3月3500","2014-01-15","2","SSE","C","201000004264","0","P9803","2","5.6980","5.6980","1398","69","5.4663","-4.914","-4.826","9.0383","9.6970","1.6990","15695.5000","15353.0000","39.2486","38.6531",""
"209000000156","10000076","601318P1406M03500","中国平安沽6月3500","2014-01-15","2","SSE","P","201000004264","0","P9804","2","1.0640","1.0360","539","-115","1.0864","5.985","5.985","11.9691","4.0370","0.0010","6043.5000","6308.0000","15.1125","15.8812",""
"209000000120","10000040","600104P1406M01600","上汽集团沽6月1600","2014-01-15","2","SSE","P","201000003456","0","P9804","2","2.8990","3.4170","1146","-466","3.4201","-0.849","-0.849","3.0729","4.7280","2.1060","33472.5000","33440.0000","51.0641","50.6667",""
"209000000142","10000062","601318C1403M03750","中国平安购3月3750","2014-01-15","2","SSE","C","201000004264","0","P9803","2","3.8350","3.8350","889","57","3.6586","-5.632","-5.632","10.0652","7.8340","0.0010","13832.5000","13549.0000","34.5899","34.1113",""
"209000000192","90000096","510050P1406M01400","50ETF沽6月1400","2014-01-15","2","SSE","P","202000001384","0","P9804","2","0.0380","0.0380","556","-41","0.0418","5.263","5.263","7.8947","0.1690","0.0010","1672.5000","1760.5000","11.1873","11.8393",""
"209000000161","90000081","510180C1401M01850","180ETF购1月1850","2014-01-15","2","SSE","C","202000001396","0","P9801","2","0.0720","0.0720","773","-27","0.0669","-6.944","-6.944","40.2778","0.2640","0.0010","3597.0000","3541.0000","18.7539","18.5005",""
"209000000162","90000082","510180P1401M01850","180ETF沽1月1850","2014-01-15","2","SSE","P","202000001396","0","P9801","2","0.0020","0.0020","443","-130","0.0021","-50.000","-50.000","850.0000","0.1800","0.0010","2217.0000","2241.0000","11.5589","11.7085",""
"209000000174","10000086","600104P1403M01100","上汽集团沽3月1100","2014-01-15","2","SSE","P","201000003456","0","P9803","2","0.1320","0.1320","676","-115","0.1336","66.667","66.667","196.2121","1.0210","0.0010","6497.5000","6600.0000","9.9123","10.0000",""
"209000000163","90000083","510180C1402M01850","180ETF购2月1850","2014-01-15","2","SSE","C","202000001396","0","P9802","2","0.1070","0.1070","369","-146","0.1038","-2.804","-2.804","11.2150","0.2990","0.0010","3947.0000","3911.0000","20.5787","20.4336",""
"209000000164","90000084","510180P1402M01850","180ETF沽2月1850","2014-01-15","2","SSE","P","202000001396","0","P9802","2","0.0300","0.0300","151","-2","0.0303","-3.333","-3.333","16.6667","0.2080","0.0010","2497.0000","2521.0000","13.0188","13.1714",""
"209000000165","90000085","510180C1403M01850","180ETF购3月1850","2014-01-15","2","SSE","C","202000001396","0","P9803","2","0.1210","0.1210","426","28","0.1176","-1.653","-1.653","9.0909","0.3130","0.0010","4087.0000","4061.0000","21.3087","21.2173",""
"209000000175","10000087","600104C1406M01100","上汽集团购6月1100","2014-01-15","2","SSE","C","201000003456","0","P9804","2","2.8000","3.2000","1193","189","3.1965","1.281","2.250","2.9063","4.5110","1.8890","32387.5000","32860.0000","49.4088","49.7879",""
"209000000184","10000096","601318P1406M04750","中国平安沽6月4750","2014-01-15","2","SSE","P","201000004264","0","P9804","2","7.8270","7.8270","518","-183","7.9808","2.440","2.440","5.3149","11.8260","3.8280","17824.5000","17948.0000","44.5724","45.1863",""
"209000000193","90000097","510180C1401M01800","180ETF购1月1800","2014-01-15","2","SSE","C","202000001396","0","P9801","2","0.1180","0.1180","261","140","0.1131","-0.847","-0.847","15.2542","0.3100","0.0010","4057.0000","4041.0000","21.1522","21.1129",""
"209000000194","90000098","510180P1401M01800","180ETF沽1月1800","2014-01-15","2","SSE","P","202000001396","0","P9801","2","0.0010","0.0010","76","37","0.0010","0.000","0.000","0.0000","0.1690","0.0010","1707.0000","1741.0000","8.8999","9.0961",""
"209000000195","90000099","510180C1402M01800","180ETF购2月1800","2014-01-15","2","SSE","C","202000001396","0","P9802","2","0.1430","0.1430","77","151","0.1394","-2.098","-2.098","9.7902","0.3350","0.0010","4307.0000","4271.0000","22.4557","22.3145",""
"209000000166","90000086","510180P1403M01850","180ETF沽3月1850","2014-01-15","2","SSE","P","202000001396","0","P9803","2","0.0380","0.0380","113","87","0.0381","0.000","0.000","13.1579","0.2160","0.0010","2577.0000","2611.0000","13.4359","13.6416",""
"209000000199","90000103","510180C1406M01800","180ETF购6月1800","2014-01-15","2","SSE","C","202000001396","0","P9804","2","0.2220","0.2220","150","-10","0.2173","-0.901","-0.901","4.5045","0.4140","0.0300","5097.0000","5071.0000","26.5746","26.4943",""
"209000000176","10000088","600104P1406M01100","上汽集团沽6月1100","2014-01-15","2","SSE","P","201000003456","0","P9804","2","0.6010","0.6010","704","-369","0.6023","-1.997","-2.662","103.1614","1.4900","0.0010","8842.5000","8425.0000","13.4897","12.7652",""
"209000000200","90000104","510180P1406M01800","180ETF沽6月1800","2014-01-15","2","SSE","P","202000001396","0","P9804","2","0.0690","0.0690","55","30","0.0700","0.000","0.000","7.2464","0.2370","0.0010","2387.0000","2421.0000","12.4453","12.6489",""
"209000000167","90000087","510180C1406M01850","180ETF购6月1850","2014-01-15","2","SSE","C","202000001396","0","P9804","2","0.1910","0.1910","403","43","0.1884","-1.047","-1.047","5.7592","0.3830","0.0010","4787.0000","4761.0000","24.9583","24.8746",""
"209000000185","90000089","510050C1401M01400","50ETF购1月1400","2014-01-15","2","SSE","C","202000001384","0","P9801","2","0.0970","0.0970","844","-134","0.0874","-8.247","-8.247","13.4021","0.2470","0.0010","3212.5000","3120.5000","21.4883","20.9852",""
"209000000186","90000090","510050P1401M01400","50ETF沽1月1400","2014-01-15","2","SSE","P","202000001384","0","P9801","2","0.0010","0.0010","241","-21","0.0012","0.000","0.000","100.0000","0.1320","0.0010","1302.5000","1370.5000","8.7124","9.2165",""
"209000000197","90000101","510180C1403M01800","180ETF购3月1800","2014-01-15","2","SSE","C","202000001396","0","P9803","2","0.1550","0.1550","66","32","0.1532","-0.645","-0.645","8.3871","0.3470","0.0010","4427.0000","4411.0000","23.0813","23.0460",""
"209000000187","90000091","510050C1402M01400","50ETF购2月1400","2014-01-15","2","SSE","C","202000001384","0","P9802","2","0.1110","0.1110","771","-363","0.1046","-6.306","-5.405","10.8108","0.2610","0.0010","3352.5000","3280.5000","22.4247","22.0612",""
"209000000188","90000092","510050P1402M01400","50ETF沽2月1400","2014-01-15","2","SSE","P","202000001384","0","P9802","2","0.0090","0.0090","569","-242","0.0102","22.222","22.222","22.2222","0.1400","0.0010","1382.5000","1470.5000","9.2475","9.8890",""
"209000000168","90000088","510180P1406M01850","180ETF沽6月1850","2014-01-15","2","SSE","P","202000001396","0","P9804","2","0.0880","0.0880","120","25","0.0890","1.136","1.136","6.8182","0.2660","0.0010","3077.0000","3121.0000","16.0428","16.3062",""
"209000000177","10000089","601318C1401M04750","中国平安购1月4750","2014-01-15","2","SSE","C","201000004264","0","P9801","2","0.0020","0.0020","660","47","0.0020","-50.000","-50.000","100.0000","3.2500","0.0010","4001.0000","3973.0000","10.0050","10.0025",""
"209000000178","10000090","601318P1401M04750","中国平安沽1月4750","2014-01-15","2","SSE","P","201000004264","0","P9801","2","7.5350","7.5350","448","-25","7.9587","4.565","4.565","9.4360","11.5340","3.5360","17532.5000","17809.0000","43.8422","44.8364",""
"209000000179","10000091","601318C1402M04750","中国平安购2月4750","2014-01-15","2","SSE","C","201000004264","0","P9802","2","0.1730","0.1740","484","3211","0.1400","-16.092","-16.092","28.1609","3.4220","0.0010","4173.0000","4118.0000","10.4351","10.3676",""
"209000000189","90000093","510050C1403M01400","50ETF购3月1400","2014-01-15","2","SSE","C","202000001384","0","P9803","2","0.1240","0.1240","1049","-162","0.1186","-5.645","-5.645","8.8710","0.2740","0.0010","3482.5000","3400.5000","23.2943","22.8682",""
"209000000198","90000102","510180P1403M01800","180ETF沽3月1800","2014-01-15","2","SSE","P","202000001396","0","P9803","2","0.0230","0.0230","36","52","0.0237","0.000","0.000","17.3913","0.1910","0.0010","1927.0000","1961.0000","10.0469","10.2456",""
"209000000180","10000092","601318P1402M04750","中国平安沽2月4750","2014-01-15","2","SSE","P","201000004264","0","P9802","2","7.6560","7.6560","229","336","7.8056","1.881","2.913","6.9488","11.6550","3.6570","17653.5000","17809.0000","44.1448","44.8364",""
"209000000190","90000094","510050P1403M01400","50ETF沽3月1400","2014-01-15","2","SSE","P","202000001384","0","P9803","2","0.0170","0.0170","370","41","0.0179","5.882","5.882","5.8824","0.1480","0.0010","1462.5000","1540.5000","9.7826","10.3598",""
"209000000181","10000093","601318C1403M04750","中国平安购3月4750","2014-01-15","2","SSE","C","201000004264","0","P9803","2","0.3790","0.3790","657","-11","0.3304","-13.720","-13.720","24.2744","3.6270","0.0010","4378.0000","4299.0000","10.9477","10.8233",""
"209000000196","90000100","510180P1402M01800","180ETF沽2月1800","2014-01-15","2","SSE","P","202000001396","0","P9802","2","0.0170","0.0170","61","40","0.0165","-5.882","-5.882","17.6471","0.1850","0.0010","1867.0000","1891.0000","9.7341","9.8798",""
"209000000191","90000095","510050C1406M01400","50ETF购6月1400","2014-01-15","2","SSE","C","202000001384","0","P9804","2","0.1610","0.1610","673","-204","0.1569","-4.348","-3.727","4.9689","0.3110","0.0120","3852.5000","3780.5000","25.7692","25.4237",""
"209000000169","10000081","600104C1401M01100","上汽集团购1月1100","2014-01-15","2","SSE","C","201000003456","0","P9801","2","2.2020","2.2020","1476","7","2.2109","4.496","4.496","7.5386","3.5130","0.8910","27397.5000","28005.0000","41.7963","42.4318",""
"209000000170","10000082","600104P1401M01100","上汽集团沽1月1100","2014-01-15","2","SSE","P","201000003456","0","P9801","2","0.0280","0.0280","3301","-241","0.0417","-10.714","-10.714","107.1429","0.9170","0.0010","5977.5000","5625.0000","9.1190","8.5227",""
"209000000171","10000083","600104C1402M01100","上汽集团购2月1100","2014-01-15","2","SSE","C","201000003456","0","P9802","2","2.3930","2.3930","1764","-91","2.3857","3.343","3.343","5.6415","3.7040","1.0820","28352.5000","28865.0000","43.2532","43.7348",""
"209000000182","10000094","601318P1403M04750","中国平安沽3月4750","2014-01-15","2","SSE","P","201000004264","0","P9803","2","7.6500","7.6560","226","-94","7.8582","2.991","2.991","5.1724","11.6550","3.6570","17653.5000","17815.0000","44.1448","44.8515",""
"209000000172","10000084","600104P1402M01100","上汽集团沽2月1100","2014-01-15","2","SSE","P","201000003456","0","P9802","2","0.1200","0.1200","1434","-121","0.1228","-5.000","-8.333","11.6667","1.0090","0.0010","6437.5000","6050.0000","9.8207","9.1667",""
"209000000183","10000095","601318C1406M04750","中国平安购6月4750","2014-01-15","2","SSE","C","201000004264","0","P9804","2","1.0730","1.0730","628","853","0.9616","-8.388","-8.388","14.4455","4.3210","0.0010","5072.0000","4955.0000","12.6832","12.4748",""
"209000000173","10000085","600104C1403M01100","上汽集团购3月1100","2014-01-15","2","SSE","C","201000003456","0","P9803","2","2.9890","2.9890","2431","242","2.9886","3.145","3.145","4.8511","4.3000","1.6780","31332.5000","31915.0000","47.7994","48.3561",""
"209000000160","10000080","601318P1406M04500","中国平安沽6月4500","2014-01-15","2","SSE","P","201000004264","0","P9804","2","5.9440","5.9440","1044","-3","6.1268","4.812","3.550","6.7295","9.9430","1.9450","15941.5000","16085.0000","39.8637","40.4960",""
"209000000011","90000011","510050C1402M01450","50ETF购2月1450","2014-01-16","2","SSE","C","202000001384","0","P9802","2","0.0690","0.0690","3240","28","0.0705","1.449","1.449","18.8406","0.2180","0.0010","2920.5000","2935.0000","19.6402","19.6980",""
"209000000012","90000012","510050C1402M01500","50ETF购2月1500","2014-01-16","2","SSE","C","202000001384","0","P9802","2","0.0400","0.0400","3985","-75","0.0412","5.000","5.000","22.5000","0.1870","0.0010","2500.5000","2555.0000","16.8157","17.1477",""
"209000000013","90000013","510050C1402M01550","50ETF购2月1550","2014-01-16","2","SSE","C","202000001384","0","P9802","2","0.0210","0.0210","1289","87","0.0222","9.524","9.524","28.5714","0.1630","0.0010","1810.5000","1865.0000","12.1755","12.5168",""
"209000000014","90000014","510050C1402M01600","50ETF购2月1600","2014-01-16","2","SSE","C","202000001384","0","P9802","2","0.0100","0.0100","4600","29","0.0111","20.000","20.000","30.0000","0.1470","0.0010","1200.5000","1255.0000","8.0733","8.4228",""
"209000000001","90000001","510050C1401M01450","50ETF购1月1450","2014-01-16","2","SSE","C","202000001384","0","P9801","1","0.0420","0.0420","6582","257","0.0457","7.143","7.143","38.0952","0.1910","0.0010","2650.5000","2685.0000","17.8245","18.0201",""
"209000000002","90000002","510050C1401M01500","50ETF购1月1500","2014-01-16","2","SSE","C","202000001384","0","P9801","2","0.0130","0.0130","3348","16","0.0128","0.000","0.000","53.8462","0.1600","0.0010","2230.5000","2265.0000","15.0000","15.2013",""
"209000000003","90000003","510050C1401M01550","50ETF购1月1550","2014-01-16","2","SSE","C","202000001384","0","P9801","2","0.0010","0.0010","5424","22","0.0020","100.000","100.000","200.0000","0.1430","0.0010","1610.5000","1655.0000","10.8305","11.1074",""
"209000000004","90000004","510050C1401M01600","50ETF购1月1600","2014-01-16","2","SSE","C","202000001384","0","P9801","2","0.0010","0.0010","4159","52","0.0013","0.000","0.000","100.0000","0.1380","0.0010","1110.5000","1145.0000","7.4681","7.6846",""
"209000000005","90000005","510050C1401M01650","50ETF购1月1650","2014-01-16","2","SSE","C","202000001384","0","P9801","2","0.0010","0.0010","2795","-17","0.0012","0.000","0.000","100.0000","0.1330","0.0010","1050.9000","1053.0000","7.0672","7.0671",""
"209000000006","90000006","510050P1401M01450","50ETF沽1月1450","2014-01-16","2","SSE","P","202000001384","0","P9801","2","0.0050","0.0050","1556","24","0.0035","-20.000","-20.000","80.0000","0.1460","0.0010","1910.5000","1875.0000","12.8480","12.5839",""
"209000000007","90000007","510050P1401M01500","50ETF沽1月1500","2014-01-16","2","SSE","P","202000001384","0","P9801","2","0.0240","0.0240","3600","111","0.0214","-12.500","-12.500","41.6667","0.1730","0.0010","2470.5000","2445.0000","16.6140","16.4094",""
"209000000008","90000008","510050P1401M01550","50ETF沽1月1550","2014-01-16","2","SSE","P","202000001384","0","P9801","2","0.0640","0.0640","3740","-28","0.0598","-6.250","-6.250","23.4375","0.2130","0.0010","2870.5000","2835.0000","19.3040","19.0268",""
"209000000009","90000009","510050P1401M01600","50ETF沽1月1600","2014-01-16","2","SSE","P","202000001384","0","P9801","2","0.1120","0.1130","6203","-5","0.1090","-3.540","-3.540","15.9292","0.2620","0.0010","3360.5000","3325.0000","22.5992","22.3154",""
"209000000010","90000010","510050P1401M01650","50ETF沽1月1650","2014-01-16","2","SSE","P","202000001384","0","P9801","2","0.1620","0.1630","5232","46","0.1590","-2.454","-2.454","11.0429","0.3120","0.0140","3860.5000","3825.0000","25.9617","25.6711",""
"209000000017","90000017","510050P1402M01500","50ETF沽2月1500","2014-01-16","2","SSE","P","202000001384","0","P9802","2","0.0490","0.0460","864","-5","0.0450","-6.522","-6.522","17.3913","0.1950","0.0010","2690.5000","2665.0000","18.0935","17.8859",""
"209000000018","90000018","510050P1402M01550","50ETF沽2月1550","2014-01-16","2","SSE","P","202000001384","0","P9802","2","0.0800","0.0770","1212","21","0.0755","-3.896","-3.896","14.2857","0.2260","0.0010","3000.5000","2975.0000","20.1782","19.9664",""
"209000000019","90000019","510050P1402M01600","50ETF沽2月1600","2014-01-16","2","SSE","P","202000001384","0","P9802","2","0.1160","0.1160","1625","53","0.1118","-3.448","-3.448","12.0690","0.2650","0.0010","3390.5000","3355.0000","22.8009","22.5168",""
"209000000020","90000020","510050P1402M01650","50ETF沽2月1650","2014-01-16","2","SSE","P","202000001384","0","P9802","2","0.1600","0.1630","1625","149","0.1558","-4.294","-2.454","9.2025","0.3120","0.0140","3860.5000","3825.0000","25.9617","25.6711",""
"209000000021","90000021","510050C1403M01450","50ETF购3月1450","2014-01-16","2","SSE","C","202000001384","0","P9803","2","0.0840","0.0840","1762","120","0.0861","2.381","2.381","13.0952","0.2330","0.0010","3070.5000","3095.0000","20.6490","20.7718",""
"209000000022","90000022","510050C1403M01500","50ETF购3月1500","2014-01-16","2","SSE","C","202000001384","0","P9803","2","0.0540","0.0560","2100","-18","0.0581","5.357","3.571","14.2857","0.2030","0.0010","2660.5000","2715.0000","17.8917","18.2215",""
"209000000015","90000015","510050C1402M01650","50ETF购2月1650","2014-01-16","2","SSE","C","202000001384","0","P9802","2","0.0040","0.0040","3875","-30","0.0054","25.000","25.000","25.0000","0.1360","0.0010","1080.9000","1093.0000","7.2690","7.3356",""
"209000000016","90000016","510050P1402M01450","50ETF沽2月1450","2014-01-16","2","SSE","P","202000001384","0","P9802","2","0.0240","0.0240","1546","-64","0.0222","-8.333","-8.333","20.8333","0.1650","0.0010","2100.5000","2055.0000","14.1258","13.7919",""
"209000000023","90000023","510050C1403M01550","50ETF购3月1550","2014-01-16","2","SSE","C","202000001384","0","P9803","2","0.0350","0.0350","2034","2","0.0375","5.714","5.714","17.1429","0.1770","0.0010","1950.5000","2005.0000","13.1170","13.4564",""
"209000000025","90000025","510050C1403M01650","50ETF购3月1650","2014-01-16","2","SSE","C","202000001384","0","P9803","2","0.0120","0.0120","2379","94","0.0131","8.333","8.333","16.6667","0.1440","0.0010","1160.9000","1173.0000","7.8070","7.8725",""
"209000000026","90000026","510050P1403M01450","50ETF沽3月1450","2014-01-16","2","SSE","P","202000001384","0","P9803","2","0.0360","0.0340","2429","22","0.0327","-5.882","-5.882","14.7059","0.1750","0.0010","2200.5000","2155.0000","14.7983","14.4631",""
"209000000024","90000024","510050C1403M01600","50ETF购3月1600","2014-01-16","2","SSE","C","202000001384","0","P9803","2","0.0210","0.0210","1877","10","0.0230","9.524","9.524","19.0476","0.1580","0.0010","1310.5000","1365.0000","8.8130","9.1611",""
"209000000028","90000028","510050P1403M01550","50ETF沽3月1550","2014-01-16","2","SSE","P","202000001384","0","P9803","2","0.0860","0.0860","4343","79","0.0829","-3.488","-3.488","11.6279","0.2350","0.0010","3090.5000","3065.0000","20.7835","20.5705",""
"209000000029","90000029","510050P1403M01600","50ETF沽3月1600","2014-01-16","2","SSE","P","202000001384","0","P9803","2","0.1210","0.1210","1175","44","0.1178","-2.479","-2.479","10.7438","0.2700","0.0010","3440.5000","3415.0000","23.1372","22.9195",""
"209000000030","90000030","510050P1403M01650","50ETF沽3月1650","2014-01-16","2","SSE","P","202000001384","0","P9803","2","0.1660","0.1630","1032","-6","0.1583","-3.067","-2.454","8.5890","0.3120","0.0140","3860.5000","3825.0000","25.9617","25.6711",""
"209000000031","90000031","510050C1406M01450","50ETF购6月1450","2014-01-16","2","SSE","C","202000001384","0","P9804","2","0.1250","0.1250","5231","35","0.1274","1.600","1.600","9.6000","0.2740","0.0010","3480.5000","3505.0000","23.4062","23.5235",""
"209000000027","90000027","510050P1403M01500","50ETF沽3月1500","2014-01-16","2","SSE","P","202000001384","0","P9803","2","0.0580","0.0570","3159","21","0.0546","-5.263","-5.263","14.0351","0.2060","0.0010","2800.5000","2775.0000","18.8332","18.6242",""
"209000000032","90000032","510050C1406M01500","50ETF购6月1500","2014-01-16","2","SSE","C","202000001384","0","P9804","2","0.0980","0.0980","10297","22","0.0999","2.041","2.041","9.1837","0.2450","0.0010","3080.5000","3135.0000","20.7162","21.0403",""
"209000000033","90000033","510050C1406M01550","50ETF购6月1550","2014-01-16","2","SSE","C","202000001384","0","P9804","2","0.0760","0.0760","6492","82","0.0776","1.316","1.316","10.5263","0.2180","0.0010","2360.5000","2405.0000","15.8742","16.1409",""
"209000000034","90000034","510050C1406M01600","50ETF购6月1600","2014-01-16","2","SSE","C","202000001384","0","P9804","2","0.0580","0.0580","6275","32","0.0589","1.724","1.724","12.0690","0.1950","0.0010","1680.5000","1725.0000","11.3013","11.5772",""
"209000000035","90000035","510050C1406M01650","50ETF购6月1650","2014-01-16","2","SSE","C","202000001384","0","P9804","2","0.0420","0.0420","2551","94","0.0439","4.762","4.762","11.9048","0.1740","0.0010","1460.9000","1483.0000","9.8245","9.9530",""
"209000000036","90000036","510050P1406M01450","50ETF沽6月1450","2014-01-16","2","SSE","P","202000001384","0","P9804","2","0.0610","0.0590","2134","47","0.0571","-3.390","-3.390","10.1695","0.2000","0.0010","2450.5000","2405.0000","16.4795","16.1409",""
"209000000037","90000037","510050P1406M01500","50ETF沽6月1500","2014-01-16","2","SSE","P","202000001384","0","P9804","2","0.0830","0.0820","5914","41","0.0796","-3.659","-3.659","9.7561","0.2310","0.0010","3050.5000","3025.0000","20.5145","20.3020",""
"209000000039","90000039","510050P1406M01600","50ETF沽6月1600","2014-01-16","2","SSE","P","202000001384","0","P9804","2","0.1410","0.1390","5626","-33","0.1362","-2.158","-2.158","7.9137","0.2880","0.0010","3620.5000","3595.0000","24.3477","24.1275",""
"209000000038","90000038","510050P1406M01550","50ETF沽6月1550","2014-01-16","2","SSE","P","202000001384","0","P9804","2","0.1100","0.1080","5827","8","0.1058","-1.852","-1.852","7.4074","0.2570","0.0010","3310.5000","3295.0000","22.2629","22.1141",""
"209000000044","90000044","510180C1401M02050","180ETF购1月2050","2014-01-16","2","SSE","C","202000001396","0","P9801","2","0.0010","0.0010","1300","-7","0.0010","0.000","0.000","0.0000","0.1790","0.0010","1521.0000","1544.0000","7.9467","8.0585",""
"209000000045","90000045","510180C1401M02100","180ETF购1月2100","2014-01-16","2","SSE","C","202000001396","0","P9801","2","0.0010","0.0010","1172","217","0.0011","0.000","0.000","100.0000","0.1740","0.0010","1349.8000","1351.2000","7.0522","7.0522",""
"209000000046","90000046","510180P1401M01900","180ETF沽1月1900","2014-01-16","2","SSE","P","202000001396","0","P9801","2","0.0110","0.0110","631","174","0.0057","-63.636","-63.636","81.8182","0.2000","0.0010","2841.0000","2754.0000","14.8433","14.3737",""
"209000000047","90000047","510180P1401M01950","180ETF沽1月1950","2014-01-16","2","SSE","P","202000001396","0","P9801","2","0.0400","0.0400","363","116","0.0361","-15.000","-15.000","45.0000","0.2310","0.0010","3271.0000","3214.0000","17.0899","16.7745",""
