TradingDate,0.027548209366391185,0.04132231404958678,0.05509641873278237,0.08264462809917356,0.1652892561983471,0.2479338842975207,0.4958677685950413,0.9917355371900828
2015-03-16,0.1177839309506995,0.11729244557773556,0.11681575705894752,0.11590739722506954,0.11355309680312116,0.11177702914350535,0.1100990627415794,0.12248700010171104
2015-03-17,0.09506225588844895,0.0944332245936962,0.09382376261420164,0.0926648958364271,0.0896920912920538,0.08752426256144101,0.08624116392709623,0.10495215082434234
2015-03-18,0.08044707151026685,0.07957391522223514,0.0787212050582623,0.07707958214484319,0.07271072328239656,0.06928361856115682,0.06578150437086422,0.08743467853473268
2015-03-19,0.07724612761557902,0.07624486368194609,0.0752642316532406,0.07336800195699676,0.06825979991266379,0.06417209205306712,0.05978225037308285,0.08498690058609404
2015-03-20,0.0779367270021133,0.07683211037749602,0.0757434703463211,0.0736168991932041,0.06769815407585468,0.0626180790893649,0.05456046717348537,0.0756822161488916
2015-03-23,0.07998451998740705,0.07874514952326701,0.0775243145208686,0.07514155638318576,0.06853104502707177,0.06290661369556223,0.054581834765969055,0.0799975906816004
2015-03-24,0.0848781630066372,0.0833181296829468,0.0817809475097942,0.0787796178050281,0.0704528341006984,0.06340450490328248,0.054016944783371726,0.08911558264117364
2015-03-25,0.08554324303451001,0.08380638920240896,0.08209580282477363,0.07875929665205884,0.06955102764578051,0.06190375191045076,0.05386450344357339,0.0988449406036463
2015-03-26,0.08772904395746166,0.0858620593979516,0.08402170176127276,0.0804273866341825,0.07047546844421253,0.062185420015846905,0.0539689004806626,0.1046538204026035
2015-03-27,0.09269354789433279,0.0906295163188184,0.08859129222377225,0.08459911848341536,0.07344657836776353,0.06399100397070229,0.05399793960565948,0.11055728212089394
2015-03-30,0.09866587953639024,0.09643765773404091,0.09423332718474625,0.08990297585339302,0.07768507352579476,0.06708948826177424,0.054158445492133236,0.11366580334154615
2015-03-31,0.10353655630482884,0.10118567673632566,0.09885725400634089,0.09427420199999169,0.08125819690656386,0.069798745999984,0.05442740562247962,0.11582583306192824
2015-04-01,0.11080465249055661,0.10854897451435791,0.1063168316316698,0.1019292830082942,0.08951275536647645,0.07861698179199138,0.06272893086870968,0.11711777516172038
2015-04-02,0.1265508927701232,0.12418981217667105,0.12184840273975107,0.11722967956504417,0.1039946809381927,0.0920172454521661,0.07022228936791369,0.11682190583598735
2015-04-03,0.13798921384084492,0.1357803181047876,0.13359067246896822,0.12927368335193937,0.11691543532218118,0.10571655810068895,0.08404466814293801,0.12009956312944181
2015-04-07,0.14451368973146095,0.1426718988259365,0.14085390205268422,0.13729363273425715,0.12730438539063219,0.11857917659440602,0.10336162800194781,0.1348892004887652
2015-04-08,0.15615404021089824,0.15465236545123082,0.1531765166776084,0.15030583472520634,0.1424088132755099,0.13574924635549854,0.12529552053693915,0.15336121786137502
2015-04-09,0.16738167264194498,0.166141170451431,0.1649252477273738,0.16256982512541318,0.15616441152887886,0.15086762620607666,0.14302161062835855,0.16757854460123944
2015-04-10,0.1718086164680082,0.1708999486333318,0.1700146048717026,0.16831575748821137,0.16382731573402576,0.16032650789054295,0.15655657809871107,0.18088959916297367
2015-04-13,0.17483964442117292,0.17419914805198852,0.17357897803978622,0.17240084362952185,0.16938557472343443,0.16719621595264816,0.16606129763941563,0.1890523138202839
2015-04-14,0.17451980462803707,0.17415221345064585,0.1738032552441547,0.1731619778404802,0.1717037839732069,0.170970042056332,0.1733403697587865,0.19843094818262014
2015-04-15,0.1706918186506617,0.17066814435516078,0.17066022648267729,0.170691794297989,0.17116742120867126,0.1722158475716538,0.17874919651068039,0.20568571661074508
2015-04-16,0.16776240662936046,0.16797502815892992,0.16820026022391635,0.1686883808695937,0.17045041484915535,0.1726492226374637,0.1817107609002565,0.2092510849008249
2015-04-17,0.16612655450237662,0.16648263903888652,0.16684932407461192,0.16761419439678404,0.17015514372893356,0.17305166938084943,0.1836828457079087,0.21193032969404943
2015-04-20,0.1755309761558875,0.17534938314077744,0.17518862581730613,0.1749295341240999,0.17464883594565117,0.17510200970417616,0.18061336770194508,0.20679007444230219
2015-04-21,0.17935250957248916,0.17901196205199202,0.17869265732042458,0.1781180172094071,0.17690887715798007,0.17647419561927294,0.17971411856863606,0.20378602964166462
2015-04-22,0.17893538212933255,0.17856225387455518,0.1782089335039359,0.17756201252835133,0.17610322430845882,0.17537312421923054,0.17751063552614357,0.1989978373852459
2015-04-23,0.17622608445473534,0.17583391190785452,0.17546066934277338,0.17477123264594033,0.17316294725501769,0.17224943515244923,0.17363065886707804,0.19279779218119822
2015-04-24,0.16938253664599554,0.1688952316149379,0.16842588003477177,0.16754140729783545,0.16532763018016688,0.16378353390223233,0.16319881409847045,0.1786696628417247
2015-04-27,0.15994261801634052,0.1594055203117468,0.1588859617939671,0.1578999002800027,0.155373237957261,0.15350720403730145,0.15194217000285348,0.1656129464783544
2015-04-28,0.15033360891193412,0.14969389737659314,0.1490710412554948,0.14787644051475232,0.1447107131820351,0.14219086949007176,0.13865264366956637,0.1488516615674644
2015-04-29,0.14009988563656883,0.1393659378587221,0.13864856825478633,0.13726422515790165,0.13352581033883365,0.13043385482337364,0.12526178759848156,0.13301624457892963
2015-04-30,0.12828354553345636,0.1274001719674703,0.12653191400099675,0.12484158220131558,0.12015520208536985,0.11608075724387965,0.10793061940801377,0.1111513881318041
2015-05-04,0.11621442574436894,0.11535321560343047,0.11450864359004091,0.11287043212109926,0.10838160259950935,0.10457347276306769,0.0976906101367522,0.1049533758861798
2015-05-05,0.1086390911660515,0.10761862170863697,0.10661217798902793,0.10464245330735807,0.09909903746013489,0.09415475311699043,0.08359331806821381,0.08513354238773466
2015-05-06,0.10037439626312102,0.09927714669485267,0.098193991207104,0.09607125713454494,0.09007655815600746,0.08470546266315516,0.07323966007755742,0.07617120240300838
2015-05-07,0.08975344336425996,0.0887487541122123,0.08775951189879382,0.08582887549887681,0.08044849598971573,0.07575736800693904,0.06677841055687372,0.07488550561542805
2015-05-08,0.08322076292273929,0.08229551860938819,0.08138699384540815,0.07962172012554367,0.07477055506161423,0.07066069646946464,0.06368273211758824,0.07489992865969612
2015-05-11,0.08019529597444527,0.07923473352979032,0.0782940402314696,0.07647456512144218,0.07155493779794433,0.06754939419354075,0.06222916249405149,0.08094452745530588
2015-05-12,0.07529532789136038,0.07440577838876736,0.07353713679537009,0.07186497644337092,0.06741418849069644,0.06391791191013815,0.06024909560650679,0.0808619083564815
2015-05-13,0.07375970487784692,0.07282307592961479,0.07190856045894323,0.07014866903905874,0.06547475485969857,0.0618356969618471,0.05843184874476328,0.08168080211358121
2015-05-14,0.072487232128717,0.07150742965052279,0.0705509022340751,0.06871090453215299,0.06383669215185209,0.06007979364493534,0.05704837032820355,0.08312201464190358
2015-05-15,0.06956275923980541,0.06860397717126475,0.06766902532089782,0.06587411230297982,0.06115571540115829,0.057597220414468464,0.05547413835716293,0.08349266428753141
2015-05-18,0.08191005485540963,0.08082290355408149,0.07975576734421769,0.07768433387255008,0.07202686712988934,0.06734200767701433,0.06086321276243946,0.08271179360097429
2015-05-19,0.08861044673904785,0.08745132920590332,0.08631087668452303,0.08408842768365435,0.07793668478327,0.07268185309331941,0.0639836070421394,0.08179503842433967
2015-05-20,0.08887762667909115,0.08803815057593138,0.08721148356965677,0.08559799021776707,0.08110299045321509,0.07719253038731907,0.06984778612114012,0.0786359204636299
2015-05-21,0.08840068780790639,0.08764284743440448,0.08689507566925259,0.08543091957536662,0.08131194741690313,0.07765904533227921,0.07026458292680976,0.07596331150872342
2015-05-22,0.08666769410995956,0.08598258890351573,0.08530742653378481,0.08398799735136149,0.08029689374688428,0.07705566312035839,0.07068144280815022,0.07648521857137797
2015-05-25,0.08635260254577568,0.08562534939492167,0.08490876133970567,0.08350879314135436,0.07959739938961771,0.07617511599580037,0.06959282859250039,0.07678894725113689
2015-05-26,0.08562827775152587,0.08492966391011231,0.08424147273719364,0.08289751085890752,0.07914663632402669,0.07587041569855422,0.06959048085303803,0.07651662293145603
2015-05-27,0.08553284297072443,0.08486147626058078,0.08420047486285302,0.08291066081413605,0.07931915908140276,0.07619435061915593,0.07026602901228042,0.07705804885627794
2015-05-28,0.08552741946431994,0.08483237374076957,0.08414819210370311,0.0828136073257063,0.07910230227040219,0.07588394480454469,0.06989082977100561,0.07764589258686455
2015-05-29,0.08639343453970065,0.08560179661180316,0.08482240170942658,0.0833018172448753,0.07907363248433813,0.07541493765855778,0.06876914350833313,0.07883473042950893
2015-06-01,0.08856630506274707,0.08774558767466488,0.0869367729172258,0.08535631336835692,0.08094006516458077,0.07708078139969092,0.06978192896594088,0.07889515225758947
